asking_price,distance_to_dt,building_age_max,bathrooms,parking_spots,sqft_min,photo_count
759900,1.5706474304864957,1,0.002861230329041488,0,600,5
529000,11.1466176257337,30,0.001430615164520744,0.001430615164520744,600,18
589000,12.009147649376995,1,0.001669449081803005,0.001669449081803005,500,40
749900,12.106859046033938,5,0.0016680567139282735,8.340283569641367e-4,1000,15
539900,7.506756926555361,NA,0.002004008016032064,0,0,9
749000,28.80959567497494,28,0.0025015634771732333,0.0012507817385866166,1400,18
648888,3.168647168187057,18,0.001430615164520744,0,600,31
899900,2.154763547193707,1,0.0011123470522803114,0,800,9
779000,11.395595723716253,1,0.0025031289111389237,0.0012515644555694619,700,15
599000,11.723981365333353,4,0.001669449081803005,0.001669449081803005,500,6
798000,1.2224047102292308,5,0.0025031289111389237,0,700,29
649900,1.8694971020605275,4,0.001430615164520744,0,600,2
439900,23.471211049549947,36,0.0012515644555694619,0.0012515644555694619,700,1
600000,11.395595723716253,1,0.001669449081803005,0.001669449081803005,500,9
649990,10.967225870746631,1,0.002861230329041488,0.001430615164520744,600,35
889000,3.162328986678887,8,0.0012515644555694619,0.0012515644555694619,700,39
619999,2.4827640855782214,NA,0.0011123470522803114,0,800,18
529900,2.3425312639256837,30,0.0012515644555694619,0.0012515644555694619,700,33
379900,11.936960585118781,49,0.0012515644555694619,0.0012515644555694619,700,9
649900,0.4903851403378564,12,0.0011123470522803114,0.0011123470522803114,800,36
745800,1.937067277940234,10,0.001430615164520744,0,600,28
643000,7.19396721790674,2,0.001669449081803005,0,500,16
649000,3.7749167170797935,6,0.001669449081803005,0.001669449081803005,500,26
489900,1.608213641032227,8,0.002004008016032064,0,0,40
560000,23.005642984651125,46,7.147962830593281e-4,7.147962830593281e-4,1200,28
939000,0.9815181859324107,41,8.340283569641367e-4,8.340283569641367e-4,1000,23
1099900,1.2448132286174587,6,0.0016680567139282735,8.340283569641367e-4,1000,27
360000,19.15616926343768,NA,0.001001001001001001,0.001001001001001001,900,11
839000,3.1410995810832065,16,0.0025031289111389237,0.0012515644555694619,700,32
439000,19.550093435399155,50,0.001001001001001001,0.001001001001001001,900,30
699800,7.136559517400256,5,0.0012515644555694619,0.0012515644555694619,700,40
548000,1.443064393687011,8,0.002004008016032064,0,0,18
880000,1.5142663925476987,30,0.0014295925661186562,7.147962830593281e-4,1200,30
1349000,12.680887574244595,17,0.0012507817385866166,0.0012507817385866166,1400,37
529000,18.733328414442536,5,0.0025031289111389237,0,700,11
918000,1.5141640315875071,2,0.002002002002002002,0,900,39
808000,1.879475676029333,13,0.0025031289111389237,0.0012515644555694619,700,17
658000,14.938861877888051,16,0.001430615164520744,0.001430615164520744,600,31
820000,13.227280868762868,5,0.002861230329041488,0.001430615164520744,600,36
630000,1.443375265175855,7,0.001430615164520744,0.001430615164520744,600,22
499000,13.801292185868625,7,0.001669449081803005,0.001669449081803005,500,35
819900,15.92911346327737,11,0.002002002002002002,0.001001001001001001,900,27
539900,2.4218657314198335,0,0.002004008016032064,0,0,34
1180000,3.628311841271304,0,0.002224694104560623,0.0011123470522803114,800,18
519900,16.94954329870664,47,0.001001001001001001,0.001001001001001001,900,27
699900,15.262093990355401,1,0.0025031289111389237,0.0012515644555694619,700,19
699000,13.624368406491099,17,0.001430615164520744,0.001430615164520744,600,21
1150000,7.3513332062142265,11,0.002144388849177984,7.147962830593281e-4,1200,27
569000,4.063657375544839,7,0.001669449081803005,0.001669449081803005,500,26
525000,9.943807483255037,47,0.001001001001001001,0.001001001001001001,900,12
1095000,2.7862509746587003,8,0.002002002002002002,0.001001001001001001,900,19
439000,1.2146382283139179,16,0.001430615164520744,0,600,12
529000,20.41135427446144,7,0.001430615164520744,0.001430615164520744,600,11
1017400,13.139021028275982,1,0.002002002002002002,0.001001001001001001,900,10
499900,18.927827121218865,46,0.0013333333333333333,6.666666666666666e-4,1100,26
719000,0.8068250861523782,13,0.001430615164520744,0.001430615164520744,600,21
499000,3.2834157715696746,9,0.002004008016032064,0,0,40
1249000,2.007655767969961,21,8.340283569641367e-4,8.340283569641367e-4,1000,39
875000,2.3690442167431387,21,0.002002002002002002,0.001001001001001001,900,39
659000,5.099748830070355,14,0.0012515644555694619,0,700,25
649900,3.2455840259098196,7,0.001669449081803005,0.001669449081803005,500,24
629900,11.218090774171795,2,0.001430615164520744,0.001430615164520744,600,7
810000,14.980167831433274,1,0.002224694104560623,0.0011123470522803114,800,32
540000,14.742757775670546,44,0.001001001001001001,0.001001001001001001,900,24
649000,15.262093990355401,1,0.001430615164520744,0.001430615164520744,600,19
599000,21.441784563502203,29,0.0025031289111389237,0.0012515644555694619,700,19
799900,1.3742134199069227,11,0.0012515644555694619,0.0012515644555694619,700,31
770000,2.5169448000897936,2,0.0025031289111389237,0.0012515644555694619,700,21
929500,0.5881333223830765,10,0.001001001001001001,0,900,6
599000,14.114100513436547,12,0.002002002002002002,0.001001001001001001,900,32
528800,14.281736357037595,5,0.001430615164520744,0.001430615164520744,600,38
849000,13.474869395985127,14,0.0016680567139282735,0.0016680567139282735,1000,24
599900,8.778758272353388,10,0.001430615164520744,0.001430615164520744,600,29
715000,2.390810386640689,11,0.001430615164520744,0,600,23
529900,25.942716132402815,30,0.0014295925661186562,7.147962830593281e-4,1200,6
1069000,11.587450161588517,31,0.0012507817385866166,6.253908692933083e-4,1400,24
628000,9.996017338983389,1,0.001669449081803005,0,500,25
849900,3.340708326268776,50,0.0012515644555694619,0.0012515644555694619,700,19
399000,1.5643245704264768,2,0.002004008016032064,0,0,27
499000,10.060534892321087,7,0.001669449081803005,0,500,25
769000,1.4514442733607449,4,0.001430615164520744,0.001430615164520744,600,13
469900,15.293812125545434,30,0.0012515644555694619,0.0012515644555694619,700,33
789000,2.5583032992956944,5,0.001430615164520744,0.001430615164520744,600,20
519000,2.976082208154901,3,0.002004008016032064,0,0,13
769000,2.5125630764741334,5,0.001669449081803005,0,500,18
434900,9.528235328780113,49,0.001430615164520744,0.001430615164520744,600,26
599900,1.5712832536854415,12,0.001430615164520744,0.001430615164520744,600,34
419900,25.942716132402815,30,0.0012515644555694619,0.0012515644555694619,700,28
1199880,1.2181865501999143,15,0.0016680567139282735,8.340283569641367e-4,1000,27
599900,11.277978669925576,11,0.001430615164520744,0.001430615164520744,600,30
799000,0.9292757262922214,0,0.001669449081803005,0.001669449081803005,500,25
599000,13.88474930778193,6,0.001430615164520744,0.001430615164520744,600,40
1498000,12.494913328168689,1,0.0016680567139282735,8.340283569641367e-4,1000,38
450000,13.767738801990854,21,0.001430615164520744,0.001430615164520744,600,5
599000,7.042950271486466,0,0.001669449081803005,0,500,10
799999,1.5024215150038662,0,0.001430615164520744,0,600,15
810000,10.87648721540194,31,0.002002002002002002,0.001001001001001001,900,30
669000,17.013658279122616,1,0.0025031289111389237,0.0012515644555694619,700,11
809900,0.6178228836583649,5,0.0025031289111389237,0.0012515644555694619,700,37
589000,26.463414397169434,29,0.0014295925661186562,0.0014295925661186562,1200,13
687800,13.514193596490319,18,0.0025031289111389237,0.0012515644555694619,700,33
989990,2.5252019471658147,0,0.0025031289111389237,0.0012515644555694619,700,17
649900,2.6499317854255384,24,0.002224694104560623,0.0011123470522803114,800,11
999000,3.239960468771431,16,0.002224694104560623,0.0011123470522803114,800,24
895000,3.8095533077135775,NA,0.0016680567139282735,8.340283569641367e-4,1000,18
999999,1.6712082536987094,0,0.002224694104560623,0.0011123470522803114,800,13
1299990,4.605398043345102,6,0.0025020850708924102,0.0016680567139282735,1000,30
439000,22.01839552503129,29,0.0016680567139282735,8.340283569641367e-4,1000,21
549000,18.960283169956316,10,0.0025031289111389237,0.0012515644555694619,700,35
719900,10.053814472655466,20,0.0016680567139282735,0.0016680567139282735,1000,40
588000,20.795971792651958,22,0.002002002002002002,0.002002002002002002,900,26
598888,1.3598299481905527,6,0.001430615164520744,0.001430615164520744,600,39
799900,9.173581800335409,18,0.002002002002002002,0.001001001001001001,900,19
938000,3.278272295554531,7,0.002224694104560623,0.0011123470522803114,800,19
958000,1.587993370164349,28,0.0014295925661186562,7.147962830593281e-4,1200,22
999900,10.184052471761651,0,0.002224694104560623,0.0011123470522803114,800,24
639000,14.790368378075724,NA,0.0025031289111389237,0.0012515644555694619,700,7
599000,7.1315826803136355,7,0.001430615164520744,0.001430615164520744,600,NA
699000,13.865920242195505,7,0.001430615164520744,0.001430615164520744,600,15
888000,2.267752112277668,NA,0.001430615164520744,0.001430615164520744,600,14
1199000,5.131407619034398,51,0.0014295925661186562,7.147962830593281e-4,1200,29
799000,14.980167831433274,NA,0.002224694104560623,0.0011123470522803114,800,15
999900,1.500278838051194,21,0.002002002002002002,0.001001001001001001,900,19
489900,0.6097326775604643,5,0.002004008016032064,0,0,11
669900,11.746349168909632,0,0.002861230329041488,0.001430615164520744,600,20
729888,0.8943681441618085,11,0.002224694104560623,0.0011123470522803114,800,34
555000,7.1315826803136355,7,0.001669449081803005,0,500,37
598800,14.970073454879099,NA,0.001669449081803005,0.001669449081803005,500,8
549000,10.971431502018332,4,0.001430615164520744,0.001430615164520744,600,14
725000,11.002236199859968,30,0.002002002002002002,0.001001001001001001,900,35
610000,3.9898277299580975,6,0.001430615164520744,0.001430615164520744,600,32
1399000,3.8215918608309805,3,0.0014295925661186562,7.147962830593281e-4,1200,35
799900,13.781714345003849,45,0.0016680567139282735,8.340283569641367e-4,1000,7
530000,17.458091056199574,31,0.0011123470522803114,0.0011123470522803114,800,15
799900,11.339811069937381,10,0.0025031289111389237,0.0012515644555694619,700,5
565000,11.115698259881237,12,0.001430615164520744,0.001430615164520744,600,16
949000,0.769172227224374,5,0.001430615164520744,0.001430615164520744,600,4
837500,7.409051096129146,0,0.002861230329041488,0,600,32
498000,15.101294016358894,2,0.002004008016032064,0,0,21
569000,14.789843082477947,1,0.002004008016032064,0.002004008016032064,0,23
15000,15.386778211845247,17,NA,0.002004008016032064,0,NA
539000,25.28900863937848,31,0.0016680567139282735,8.340283569641367e-4,1000,35
1139000,3.435007579042032,39,0.0012507817385866166,6.253908692933083e-4,1400,40
498888,18.913236258326314,1,0.001669449081803005,0.001669449081803005,500,16
729800,1.2802543046954373,4,0.001430615164520744,0,600,32
584900,19.989196801043605,49,0.0014295925661186562,7.147962830593281e-4,1200,30
539000,13.11680147439038,9,0.001669449081803005,0.001669449081803005,500,17
550000,0.9419545568631147,30,0.002004008016032064,0.002004008016032064,0,15
809000,2.7632795735415034,31,0.0016680567139282735,8.340283569641367e-4,1000,19
658000,15.225540777094684,11,0.001430615164520744,0.001430615164520744,600,32
647000,3.159611558950496,8,0.0025031289111389237,0.0012515644555694619,700,28
535000,3.31439465927089,13,0.002004008016032064,0.002004008016032064,0,11
1305900,2.57085590714029,2,0.003003003003003003,0.001001001001001001,900,28
648000,4.44472309775297,9,0.001430615164520744,0.001430615164520744,600,27
594900,26.463414397169434,29,0.0014295925661186562,0.0014295925661186562,1200,32
459900,25.66156330253807,34,0.0016680567139282735,8.340283569641367e-4,1000,21
399900,19.32173131526061,36,8.340283569641367e-4,8.340283569641367e-4,1000,25
675000,2.154763547193707,1,0.001669449081803005,0,500,18
899990,9.435575319017218,1,0.002224694104560623,0.0011123470522803114,800,37
649000,7.240330512786701,4,0.001430615164520744,0.001430615164520744,600,15
449000,15.181789805404081,49,0.0012515644555694619,0.0012515644555694619,700,21
442000,11.936960585118781,49,0.001001001001001001,0.001001001001001001,900,27
575900,13.79937122179851,2,0.001669449081803005,0.001669449081803005,500,30
541900,10.193117853121638,18,0.0011123470522803114,0,800,11
619000,5.588197943702832,23,0.001001001001001001,0,900,8
730000,1.59365888210678,5,0.0012515644555694619,0,700,17
1075000,1.9138135879875446,NA,0.002002002002002002,0,900,12
1120000,0.7058144563003996,11,0.0016680567139282735,8.340283569641367e-4,1000,34
899900,10.298366613620049,1,0.002224694104560623,0.0011123470522803114,800,5
918880,1.9171647192411212,6,0.0012515644555694619,0.0012515644555694619,700,19
748000,10.86724700205849,3,0.002224694104560623,0.0011123470522803114,800,22
615000,2.111669288469694,30,0.0011123470522803114,0.0011123470522803114,800,15
459000,14.436479137239056,NA,8.340283569641367e-4,0,1000,21
539900,12.009147649376995,1,0.001669449081803005,0.001669449081803005,500,11
599900,3.0629310496412736,6,0.001669449081803005,0,500,15
779900,3.177816532510679,11,0.0012515644555694619,0.0012515644555694619,700,39
824900,1.6909184012722707,6,0.001430615164520744,0.001430615164520744,600,19
649900,10.275362482843121,6,0.0012515644555694619,0.0012515644555694619,700,40
799995,0.5551745509129166,31,0.0016680567139282735,8.340283569641367e-4,1000,34
1220000,3.435007579042032,38,0.001876172607879925,6.253908692933083e-4,1400,34
395000,9.901659645784889,11,0.0012515644555694619,0.0012515644555694619,700,29
838000,15.165523636291006,6,0.002224694104560623,0.0011123470522803114,800,28
689000,3.1101789606246992,11,0.0012515644555694619,0,700,40
598900,25.904721008297997,0,0.001669449081803005,0.001669449081803005,500,24
579000,1.5706474304864957,NA,0.002004008016032064,0,0,26
564900,15.206041657171028,30,0.0014295925661186562,7.147962830593281e-4,1200,28
449000,11.816707028182433,49,0.001001001001001001,0.001001001001001001,900,28
738000,1.0342731006039976,18,0.0012515644555694619,0.0012515644555694619,700,22
679900,0.9292757262922214,0,0.001669449081803005,0,500,26
828000,1.4422692115636313,0,0.001430615164520744,0.001430615164520744,600,16
1029000,7.7717736472575965,3,0.002002002002002002,0.001001001001001001,900,16
399999,3.7039681494488,NA,0.001669449081803005,0.001669449081803005,500,1
520000,7.240330512786701,4,0.001669449081803005,0,500,15
505000,19.122953553589113,3,0.001430615164520744,0,600,25
525000,14.049826502916376,9,0.001669449081803005,0,500,35
1249900,1.6100885900204518,1,0.0016680567139282735,8.340283569641367e-4,1000,36
960000,1.3742134199069227,11,0.0011123470522803114,0.0011123470522803114,800,33
649900,10.820787232572602,4,0.0025031289111389237,0.0012515644555694619,700,34
898880,1.9262109547658541,14,0.0025031289111389237,0.0012515644555694619,700,30
614980,16.573563624425176,40,0.0014295925661186562,7.147962830593281e-4,1200,30
1288800,3.393695410158313,39,0.002144388849177984,7.147962830593281e-4,1200,40
799900,14.359268452764917,10,0.0016680567139282735,0,1000,32
887900,1.389551050880046,1,0.0012515644555694619,0,700,34
869900,7.436688072620045,22,0.0016680567139282735,8.340283569641367e-4,1000,15
949000,1.7216329289882786,9,0.002224694104560623,0,800,22
705000,11.359065643996882,15,0.002002002002002002,0.001001001001001001,900,40
899900,2.82428977659927,1,0.002224694104560623,0,800,40
969000,1.876854447342327,1,0.002224694104560623,0.0011123470522803114,800,27
799000,13.890481326213468,26,0.0014295925661186562,7.147962830593281e-4,1200,19
999000,2.5583032992956944,5,0.001430615164520744,0,600,23
550000,21.730194083489216,41,0.0016680567139282735,8.340283569641367e-4,1000,25
550000,3.1542548549569043,4,0.002004008016032064,0,0,11
859900,2.5180476715585574,0,0.002861230329041488,0.001430615164520744,600,12
588000,10.822051589235654,9,0.001430615164520744,0.001430615164520744,600,19
624888,10.662214007524176,6,0.001669449081803005,0.001669449081803005,500,40
939888,3.2815972493310097,10,0.002002002002002002,0.001001001001001001,900,40
544800,19.60393382749844,43,0.0014295925661186562,0.0014295925661186562,1200,12
999000,2.1361509595173467,5,0.0025031289111389237,0,700,25
1050000,3.6579367065813035,1,0.0016680567139282735,8.340283569641367e-4,1000,30
899900,12.989020242413607,16,0.0016675931072818232,0.0011117287381878821,1600,31
679000,1.6156920971090478,34,0.002002002002002002,0,900,10
799000,6.100025882826436,22,0.002224694104560623,0.0011123470522803114,800,40
399000,11.232364202074699,48,0.0011123470522803114,0.0011123470522803114,800,1
485000,20.075543727558568,34,0.0011123470522803114,0.0011123470522803114,800,34
579900,13.843258986586916,1,0.001669449081803005,0,500,5
1459900,3.4244836298824146,35,0.0011117287381878821,0.0011117287381878821,1600,34
699999,4.123243915981164,4,0.0025031289111389237,0.0012515644555694619,700,29
719000,7.169336425639631,2,0.001430615164520744,0,600,25
695000,2.376354249395223,30,0.002002002002002002,0.001001001001001001,900,19
610000,7.19396721790674,2,0.002004008016032064,0,0,17
1029000,10.344779556784884,3,0.002224694104560623,0.0011123470522803114,800,36
469900,13.894192623479592,NA,0.001669449081803005,0,500,20
888888,0.6105001894765677,18,0.002002002002002002,0,900,40
700000,0.4699175376116945,14,0.001430615164520744,0.001430615164520744,600,8
499900,25.66156330253807,34,0.0016680567139282735,8.340283569641367e-4,1000,20
395000,8.31363145963994,99,0.0011123470522803114,0.0011123470522803114,800,7
775000,4.481257347465802,5,0.0025031289111389237,0.0012515644555694619,700,14
720000,3.110623918973726,11,0.0025031289111389237,0.0012515644555694619,700,21
588800,11.816707028182433,49,0.0016680567139282735,0,1000,40
899000,2.18111023439429,14,0.002002002002002002,0.001001001001001001,900,38
749000,1.3303568168237279,3,0.001430615164520744,0,600,7
819000,0.9054107032189805,5,0.0012515644555694619,0,700,17
649900,0.4699175376116945,14,0.001430615164520744,0,600,32
859000,1.2181865501999143,15,0.0025031289111389237,0.0012515644555694619,700,22
665000,2.376354249395223,50,0.001001001001001001,0.001001001001001001,900,10
699000,1.6712082536987094,0,0.001669449081803005,0.001669449081803005,500,30
950000,17.960018695130938,NA,0.002224694104560623,0,800,12
558888,2.82428977659927,1,0.001669449081803005,0,500,1
384900,19.25377309593518,50,0.001001001001001001,0.001001001001001001,900,1
579900,1.29064931459077,NA,0.002004008016032064,0,0,8
719000,2.6804370149034855,100,0.0016680567139282735,8.340283569641367e-4,1000,20
635000,10.079389332862325,7,0.001430615164520744,0.001430615164520744,600,3
959900,1.3180068005305898,23,0.0012507817385866166,0,1400,37
723880,17.013658279122616,NA,0.002224694104560623,0.0011123470522803114,800,3
699999,2.4529897284696665,30,0.0012515644555694619,0.0012515644555694619,700,32
799000,1.5904689692742842,17,0.002002002002002002,0.001001001001001001,900,29
725800,0.8943681441618085,11,0.0025031289111389237,0.0012515644555694619,700,39
1295900,2.57085590714029,2,0.002224694104560623,0.0011123470522803114,800,36
849990,2.267752112277668,NA,0.0012515644555694619,0.0012515644555694619,700,13
827400,0.7615807363063122,16,0.0011123470522803114,0,800,18
1048000,15.054526725937261,36,0.0011117287381878821,0.0011117287381878821,1600,36
895000,1.0342731006039976,18,0.002002002002002002,0.001001001001001001,900,20
399900,14.020669385201376,47,0.001001001001001001,0.001001001001001001,900,30
768000,14.958815794200845,43,0.0010005002501250625,0.0010005002501250625,1800,38
785000,1.6712082536987094,0,0.001430615164520744,0.001430615164520744,600,35
599000,2.4249993865037,1,0.001669449081803005,0,500,11
599000,12.791343499649376,7,0.001430615164520744,0.001430615164520744,600,11
789999,11.395595723716253,1,0.0025031289111389237,0.0012515644555694619,700,7
399000,20.75513589740716,46,0.001001001001001001,0.001001001001001001,900,19
1100000,0.8446889398213339,12,0.002002002002002002,0.001001001001001001,900,30
59000,7.136559517400256,4,NA,0.002004008016032064,0,1
569900,10.191947470680555,9,0.001669449081803005,0.001669449081803005,500,21
989000,2.5129600781132764,31,0.0016680567139282735,8.340283569641367e-4,1000,31
910000,14.980167831433274,1,0.002224694104560623,0.0011123470522803114,800,6
1090000,1.9138135879875446,NA,0.002224694104560623,0,800,14
469000,14.436479137239056,NA,7.147962830593281e-4,0,1200,25
525000,12.4017527336347,21,0.001669449081803005,0.001669449081803005,500,21
729900,1.106398950941012,6,0.001430615164520744,0,600,30
1499000,2.5134059389984897,3,0.0016680567139282735,0.0016680567139282735,1000,22
599000,1.1150783047694266,12,0.001430615164520744,0,600,40
469999,20.757882017671477,22,0.002002002002002002,0.001001001001001001,900,18
649888,19.024763266880857,40,0.0014295925661186562,7.147962830593281e-4,1200,NA
729800,1.455888305303517,2,0.001669449081803005,0,500,17
1037990,2.267752112277668,NA,0.002224694104560623,0.0011123470522803114,800,5
549999,11.395595723716253,1,0.002004008016032064,0.002004008016032064,0,7
805000,7.136559517400256,5,0.0025031289111389237,0,700,16
809000,1.8850316921445565,22,0.002224694104560623,0.0011123470522803114,800,24
